"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZIC4",36.7145967821146,2.82329061658694,5.24090886522902,0.538702482563311,0.590092160472303,0.952871174993436
"ZIC1",282.564703818487,-2.43167087549169,3.06761672376621,-0.792690578536895,0.427958120796983,0.887514898828012
"AGTR1",748.354790219997,-0.29505750838722,1.9077254628759,-0.154664554271043,0.877085775268188,0.997866766061574
"CPB1",9.53069577881476,11.3800719077126,4.24983453930228,2.67776822896755,0.00741144835290131,0.178813703365911
"CPA3",5.04535270561116,-5.06025125899017,7.24285854590704,-0.698653884639198,0.484768360017563,NA
"GYG1",694.884589338739,-0.110759072328292,0.345594134112913,-0.320488866550336,0.748597768862127,0.983848869911417
"HLTF",963.203704908898,0.261294030148033,0.280542122872467,0.931389651837831,0.351652041803843,0.850485181212354
"HPS3",51.9083069334933,-0.447354177624661,1.34916572420959,-0.331578374396328,0.740207651326887,0.98336914675067
"CP",67.0599586701625,10.7537188572482,4.73200948866247,2.27254803334888,0.0230534302855019,0.304895326548697
"CPHL1P",17.8683575137833,-0.44075183573057,7.46825190129969,-0.059016733976778,0.95293877955683,0.99923753558823
"TM4SF18",810.948201678179,-0.271212833179464,0.539548583806142,-0.502666194147421,0.615198981434887,0.956402798537036
"TM4SF1",8109.3728163403,0.629832334017177,0.647338911881356,0.972956085996284,0.330575128030066,0.837814357799466
"TM4SF1-AS1",37.7219942091816,-1.6683226589848,1.74216365309166,-0.957615351476412,0.338256755204343,0.84262574303408
"TM4SF4",510.909281333489,-2.11695130432888,2.34086350816516,-0.904346322177586,0.365811791455047,0.856589353934389
"WWTR1",3427.02271996453,-0.0635955848714444,0.367641145368706,-0.172982773208544,0.86266496847813,0.997064655206257
"WWTR1-IT1",9.20903292185163,-0.676833323846233,2.87433991534926,-0.235474350208852,0.813840584768235,0.992985425526202
"WWTR1-AS1",5.55372439454135,4.0463648150017,4.99082526401033,0.810760666012634,0.417503126934631,NA
"COMMD2",962.436868907145,-0.105504206982613,0.322299360550881,-0.327348483727311,0.743404325835504,0.983726285861294
"RNF13",652.907442989241,-0.264883817124785,0.319909018218169,-0.82799734312004,0.407672004559717,0.878761752514427
"PFN2",5875.52911232683,0.0397089463700596,0.307655986236495,0.129069311654919,0.897302804611984,0.997894714965317
"PFN2-AS1",5.85195326430587,-7.85027096448945,5.38365944969865,-1.45816633422622,0.144794700838935,NA
"PPIAP73",1.52136498857431,-1.45708985125919,7.51017817054295,-0.194015350657633,0.846163862197111,NA
"LINC01213",0.93203068810077,4.04076864111146,7.39676971448684,0.546288284897861,0.584867787836465,NA
"LINC01214",2.38895663358942,-0.323623088318928,7.5148976033118,-0.0430642046508137,0.9656503533644,NA
"TSC22D2",1274.54542272689,0.516775975439667,0.421016707041683,1.22744766845678,0.219654379372656,0.753931014899781
"SERP1",3651.89924882516,-0.00284716096086283,0.21063806016876,-0.0135168400173346,0.989215450438783,0.99923753558823
"EIF2A",1226.80184831498,-0.262441872316867,0.357958647360992,-0.733162543359934,0.46345929768501,0.901403506708589
"SELENOT",1791.17242644419,0.255945320637144,0.243399361391474,1.05154475005171,0.293008467809931,0.80962339958035
"ERICH6",3.33742398671486,3.12286355728513,5.0966358829671,0.612730363517179,0.54005464220837,NA
"ERICH6-AS1",9.98104962879855,3.04836643613564,3.42566656766232,0.889860812757341,0.37354062796194,0.861178607750951
"SIAH2",619.475836921478,0.241767718072491,0.454149914526539,0.532352226300734,0.594482066600327,0.95342561262973
"SIAH2-AS1",12.9032360136959,3.9867775302179,3.68211257407049,1.08274189069961,0.278923004619177,0.79967960756163
"CLRN1-AS1",1.42187230117108,-1.46597009942372,7.50771860867894,-0.195261726742004,0.845188057957745,NA
"CLRN1",22.3404195997501,0.242136413935703,3.25901176473496,0.0742974961170153,0.940773669336104,0.9985922848177
"MED12L",56.4908118498415,2.320750287367,2.94820937570758,0.787172819708578,0.43118070599577,0.889262032825331
"GPR171",1.91223009164189,1.35369591397444,7.47605422126449,0.181070906377868,0.856311920446869,NA
"P2RY14",3.93783401358352,5.62150468171756,6.78209131009274,0.828874815258228,0.407175247709144,NA
"SETP11",1.88744557947642,0.67327677795921,7.47953007624862,0.0900159195959665,0.928274564177951,NA
"GPR87",19.3663898939139,1.73435940696882,3.11689277919704,0.556438584780456,0.577911067891193,0.949082790944804
"P2RY13",4.25670595287948,1.55673446818544,3.98921204494643,0.390236079367484,0.696361984810217,NA
"IGSF10",2.26193228832289,0.14112218082365,7.50682133371423,0.0187991927008906,0.985001297841275,NA
"AADACP1",19.7293768809667,-0.72342444360924,2.38545369835337,-0.303264927803296,0.761687971930217,0.98628736892351
"AADAC",21.353661021796,-2.9750034474416,1.84234206539126,-1.61479429001139,0.106355250104835,0.583527139479533
